batch_id,batch_role,elapsed_time_h,ph,dissolved_oxygen_pct,temperature_c,agitation_rpm,feed_rate_ml_h
REF_007,reference,17,7.069,39.94,36.59,115.1,0.0
REF_007,reference,18,7.083,42.21,36.62,112.8,0.0
REF_007,reference,19,7.065,42.09,36.65,116.6,0.0
REF_007,reference,20,7.068,41.95,36.6,116.0,0.0
REF_007,reference,21,7.08,40.98,36.62,117.7,0.0
REF_007,reference,22,7.069,42.43,36.56,116.2,0.0
REF_007,reference,23,7.055,40.72,36.61,120.1,0.0
REF_007,reference,24,7.071,41.29,36.6,117.6,4.12
REF_007,reference,25,7.062,41.31,36.64,121.1,4.07
REF_007,reference,26,7.076,42.13,36.59,119.7,4.3
REF_007,reference,27,7.058,40.44,36.6,121.0,4.53
REF_007,reference,28,7.07,40.15,36.63,124.6,4.51
REF_007,reference,29,7.075,39.48,36.6,124.4,4.83
REF_007,reference,30,7.052,41.96,36.57,125.9,5.02
REF_007,reference,31,7.057,41.12,36.68,127.1,4.92
REF_007,reference,32,7.06,41.25,36.57,124.2,5.37
REF_007,reference,33,7.049,43.5,36.6,128.2,5.5
REF_007,reference,34,7.057,41.41,36.61,124.4,5.7
REF_007,reference,35,7.052,40.27,36.61,128.2,5.86
REF_007,reference,36,7.051,41.32,36.6,126.9,6.07
REF_007,reference,37,7.052,40.87,36.6,126.8,6.41
REF_007,reference,38,7.051,41.5,36.6,129.6,6.21
REF_007,reference,39,7.051,41.65,36.57,130.6,6.51
REF_007,reference,40,7.044,41.65,36.67,131.1,6.84
REF_007,reference,41,7.043,41.12,36.6,130.5,6.99
REF_007,reference,42,7.046,43.6,36.62,130.8,7.16
REF_007,reference,43,7.046,42.62,36.59,131.9,7.68
REF_007,reference,44,7.042,42.21,36.59,132.0,7.54
REF_007,reference,45,7.047,42.98,36.59,132.8,7.79
REF_007,reference,46,7.029,42.68,36.56,132.7,7.75
REF_007,reference,47,7.037,42.41,36.6,134.1,7.83
REF_007,reference,48,7.039,42.57,36.59,130.8,8.1
REF_007,reference,49,7.034,41.92,36.64,133.4,8.44
REF_007,reference,50,7.053,42.1,36.57,131.9,8.57
REF_007,reference,51,7.039,41.88,36.59,134.8,8.74
REF_007,reference,52,7.04,41.08,36.58,137.2,8.83
REF_007,reference,53,7.034,40.42,36.65,134.4,8.98
REF_007,reference,54,7.037,41.43,36.58,135.7,9.18
REF_007,reference,55,7.026,39.43,36.62,137.0,9.5
REF_007,reference,56,7.034,39.71,36.63,133.2,9.69
REF_007,reference,57,7.027,39.31,36.6,135.9,9.59
REF_007,reference,58,7.031,38.08,36.56,137.6,10.03
REF_007,reference,59,7.012,37.52,36.56,133.0,9.99
REF_007,reference,60,7.023,37.5,36.63,136.3,10.34
REF_007,reference,61,7.043,37.03,36.56,139.8,10.42
REF_007,reference,62,7.037,35.92,36.61,140.0,10.86
REF_007,reference,63,7.041,36.27,36.61,139.5,10.73
REF_007,reference,64,7.04,36.75,36.61,140.6,11.0
REF_007,reference,65,7.034,37.34,36.62,140.0,11.24
REF_007,reference,66,7.024,36.61,36.57,140.9,11.2
REF_007,reference,67,7.019,33.96,36.57,140.0,11.49
REF_007,reference,68,7.036,36.48,36.62,141.1,11.64
REF_007,reference,69,7.027,35.49,36.58,140.4,11.78
REF_007,reference,70,7.045,36.32,36.52,143.7,11.97
REF_007,reference,71,7.022,35.99,36.62,144.5,12.38
REF_007,reference,72,7.04,35.94,36.57,144.8,12.3
REF_007,reference,73,7.022,36.13,36.62,142.6,12.65
REF_007,reference,74,7.034,36.33,36.64,142.3,12.78
REF_007,reference,75,7.036,37.58,36.6,146.1,12.7
REF_007,reference,76,7.014,36.66,36.63,145.5,13.17
REF_007,reference,77,7.017,37.71,36.61,145.7,13.05
REF_007,reference,78,7.012,37.76,36.65,144.8,13.54
REF_007,reference,79,7.01,37.7,36.57,147.0,13.54
REF_007,reference,80,7.025,35.89,36.6,145.3,13.8
REF_007,reference,81,7.018,38.33,36.62,148.4,13.78
REF_007,reference,82,7.019,37.18,36.6,150.1,14.17
REF_007,reference,83,7.023,38.19,36.64,151.1,14.46
REF_007,reference,84,7.003,36.88,36.59,150.4,14.38
REF_007,reference,85,7.027,36.72,36.66,147.9,14.59
REF_007,reference,86,7.014,39.23,36.67,150.9,14.92
REF_007,reference,87,7.02,36.83,36.61,154.5,15.1
REF_007,reference,88,7.021,38.43,36.62,150.7,14.84
REF_007,reference,89,7.026,37.49,36.64,152.6,15.69
REF_007,reference,90,7.014,36.93,36.57,155.5,15.64
REF_007,reference,91,6.997,37.08,36.56,155.1,15.84
REF_007,reference,92,7.015,35.91,36.64,158.6,15.89
REF_007,reference,93,7.015,36.77,36.61,154.6,15.81
REF_007,reference,94,7.005,35.75,36.6,155.0,16.37
REF_007,reference,95,7.014,36.13,36.6,159.1,16.36
REF_007,reference,96,7.01,37.04,36.53,156.2,16.7
REF_007,reference,97,7.001,36.37,36.6,158.6,16.76
REF_007,reference,98,7.017,34.87,36.58,159.6,17.01
REF_007,reference,99,7.007,36.66,36.63,162.1,17.03
REF_007,reference,100,7.008,35.94,36.63,162.3,17.45
REF_007,reference,101,7.007,35.51,36.62,162.9,17.32
REF_007,reference,102,7.02,36.59,36.61,162.5,18.01
REF_007,reference,103,7.01,35.95,36.56,165.8,18.19
REF_007,reference,104,7.01,35.29,36.62,170.9,18.27
REF_007,reference,105,7.006,37.88,36.62,166.8,18.4
REF_007,reference,106,7.013,36.61,36.64,166.8,18.37
REF_007,reference,107,7.02,36.83,36.67,165.7,18.73
REF_007,reference,108,7.014,36.88,36.55,167.6,18.72
REF_007,reference,109,7.014,38.49,36.59,169.1,18.68
REF_007,reference,110,7.013,37.49,36.58,169.6,19.31
REF_007,reference,111,6.997,37.07,36.61,171.3,19.43
REF_007,reference,112,7.001,38.17,36.6,174.9,19.43
REF_007,reference,113,7.006,40.19,36.6,175.0,19.43
REF_007,reference,114,7.002,40.21,36.63,173.8,19.7
REF_007,reference,115,6.999,39.75,36.57,173.2,19.7
REF_007,reference,116,6.992,41.45,36.57,177.9,20.29
REF_007,reference,117,6.996,41.32,36.57,176.8,20.08
REF_007,reference,118,7.005,40.86,36.59,175.2,20.54
REF_007,reference,119,7.006,41.25,36.57,179.7,20.55
REF_007,reference,120,7.001,41.92,35.6,181.1,20.64
REF_007,reference,121,7.007,41.23,35.6,176.8,21.06
REF_007,reference,122,7.003,42.09,35.58,180.1,21.15
REF_007,reference,123,7.015,42.48,35.63,182.1,21.51
REF_007,reference,124,7.005,40.98,35.6,184.3,21.37
REF_007,reference,125,7.012,42.23,35.63,183.3,21.62
REF_007,reference,126,7.008,42.15,35.6,183.6,21.55
REF_007,reference,127,6.996,43.19,35.6,186.8,21.76
REF_007,reference,128,7.006,40.82,35.59,185.9,22.53
REF_007,reference,129,6.997,41.89,35.6,188.2,22.75
REF_007,reference,130,7.006,41.68,35.62,186.6,22.63
REF_007,reference,131,7.001,42.69,35.59,187.0,22.67
REF_007,reference,132,7.01,41.72,35.62,191.0,22.92
REF_007,reference,133,6.997,43.02,35.58,191.0,23.27
REF_007,reference,134,7.008,41.95,35.63,192.8,23.24
REF_007,reference,135,7.013,40.92,35.59,191.4,23.53
REF_007,reference,136,7.015,41.29,35.63,191.7,23.67
REF_007,reference,137,7.002,40.68,35.6,195.7,23.76
REF_007,reference,138,7.009,41.53,35.65,192.0,23.95
REF_007,reference,139,7.01,39.69,35.57,196.9,24.25
REF_007,reference,140,7.022,40.04,35.56,197.7,24.23
REF_007,reference,141,6.998,41.03,35.58,197.6,24.62
REF_007,reference,142,7.003,41.65,35.56,196.0,24.66
REF_007,reference,143,7.033,38.95,35.56,196.4,24.93
REF_007,reference,144,7.008,41.88,35.62,197.9,25.29
REF_007,reference,145,6.996,40.76,35.6,196.9,25.23
REF_007,reference,146,7.007,39.49,35.59,198.0,25.57
REF_007,reference,147,6.989,38.73,35.59,201.0,25.34
REF_007,reference,148,7.014,40.07,35.58,201.5,25.72
REF_007,reference,149,7.019,41.44,35.65,199.5,25.97
REF_007,reference,150,7.005,41.58,35.58,202.7,26.43
REF_007,reference,151,7.009,42.31,35.56,202.8,26.02
REF_007,reference,152,7.021,41.52,35.63,204.9,26.48
REF_007,reference,153,7.0,41.22,35.6,204.0,26.89
REF_007,reference,154,7.004,41.89,35.66,205.2,26.73
REF_007,reference,155,7.013,42.34,35.59,204.8,26.99
REF_007,reference,156,7.009,42.56,35.63,206.0,27.25
REF_007,reference,157,7.013,41.76,35.63,203.1,27.4
REF_007,reference,158,7.006,43.1,35.59,205.2,27.79
REF_007,reference,159,7.018,41.81,35.58,205.8,27.8
REF_007,reference,160,7.015,41.5,35.62,205.9,28.1
REF_007,reference,161,7.021,41.61,35.62,207.3,28.03
REF_007,reference,162,7.019,42.7,35.56,208.0,28.15
REF_007,reference,163,7.019,41.49,35.57,208.1,28.4
REF_007,reference,164,7.006,40.75,35.53,207.6,28.44
REF_007,reference,165,7.022,41.72,35.62,207.1,28.86
REF_007,reference,166,7.016,42.34,35.59,210.3,28.91
REF_007,reference,167,7.017,40.42,35.6,209.5,29.04
REF_007,reference,168,7.027,40.84,35.55,207.8,29.39
REF_007,reference,169,7.013,40.27,35.57,209.4,29.32
REF_007,reference,170,7.03,38.54,35.59,207.5,29.78
REF_007,reference,171,7.031,38.63,35.58,210.5,29.77
REF_007,reference,172,7.026,37.18,35.61,210.6,30.2
REF_007,reference,173,7.012,37.65,35.62,210.4,30.14
REF_007,reference,174,7.003,36.95,35.67,214.0,30.47
REF_007,reference,175,7.029,36.8,35.6,210.3,30.58
REF_007,reference,176,7.021,36.22,35.64,213.4,30.84
REF_007,reference,177,7.015,36.33,35.58,216.1,30.92
REF_007,reference,178,7.03,36.77,35.55,214.8,30.83
REF_007,reference,179,7.014,36.08,35.59,213.5,31.41
REF_007,reference,180,7.018,34.56,35.55,212.3,31.42
REF_007,reference,181,7.025,35.38,35.6,212.4,31.73
REF_007,reference,182,7.012,34.73,35.58,214.2,31.89
REF_007,reference,183,7.021,36.15,35.54,214.3,31.85
REF_007,reference,184,7.03,36.4,35.65,214.7,32.0
REF_007,reference,185,7.023,36.29,35.59,215.7,32.41
REF_007,reference,186,7.032,35.57,35.55,216.5,32.45
REF_007,reference,187,7.031,36.53,35.63,217.9,32.81
REF_007,reference,188,7.022,36.11,35.58,215.8,32.82
REF_007,reference,189,7.003,35.74,35.64,217.1,33.17
REF_007,reference,190,7.013,37.42,35.58,218.4,33.26
REF_007,reference,191,7.028,37.65,35.59,218.9,33.42
REF_007,reference,192,7.009,37.91,35.61,222.5,33.49
REF_007,reference,193,7.019,36.82,35.62,220.7,33.76
REF_007,reference,194,7.025,38.37,35.63,218.5,34.08
REF_007,reference,195,7.034,37.14,35.6,222.2,34.07
REF_007,reference,196,7.017,38.13,35.62,223.0,34.33
REF_007,reference,197,7.017,37.25,35.62,222.6,34.44
REF_007,reference,198,7.021,37.49,35.61,221.6,34.63
REF_007,reference,199,7.025,35.71,35.6,226.7,35.04
REF_007,reference,200,7.021,37.36,35.56,223.1,35.14
REF_007,reference,201,7.03,37.59,35.62,226.4,35.15
REF_007,reference,202,7.015,37.08,35.6,226.4,35.34
REF_007,reference,203,7.023,38.69,35.59,227.8,35.38
REF_007,reference,204,7.025,36.2,35.64,230.2,35.64
REF_007,reference,205,7.018,36.52,35.56,229.2,35.89
REF_007,reference,206,7.028,36.07,35.65,228.3,36.15
REF_007,reference,207,7.023,36.18,35.6,231.5,36.31
REF_007,reference,208,7.028,37.29,35.61,229.7,36.2
REF_007,reference,209,7.023,37.49,35.59,231.7,36.69
REF_007,reference,210,7.024,35.62,35.55,230.4,36.71
REF_007,reference,211,7.016,35.49,35.6,231.6,36.75
REF_007,reference,212,7.016,35.06,35.61,234.0,37.28
REF_007,reference,213,7.031,36.99,35.62,235.4,37.47
REF_007,reference,214,7.026,36.84,35.6,233.1,37.47
REF_007,reference,215,7.013,35.9,35.54,237.3,37.71
REF_007,reference,216,7.023,34.95,35.56,236.2,37.9
REF_007,reference,217,7.002,35.16,35.66,240.2,38.17
REF_007,reference,218,7.016,36.52,35.57,238.7,38.24
REF_007,reference,219,7.029,37.04,35.65,238.4,38.11
REF_007,reference,220,7.02,35.21,35.57,241.1,38.79
REF_007,reference,221,7.022,36.91,35.6,240.6,38.82
REF_007,reference,222,6.997,38.8,35.62,244.8,38.76
REF_007,reference,223,7.018,37.7,35.58,243.8,38.86
REF_007,reference,224,7.023,39.46,35.65,244.5,39.27
REF_007,reference,225,7.024,39.19,35.6,246.5,39.33
REF_007,reference,226,7.028,38.22,35.62,245.0,39.6
REF_007,reference,227,7.019,39.27,35.59,245.5,39.83
REF_007,reference,228,7.019,39.81,35.62,249.0,39.81
REF_007,reference,229,7.01,39.55,35.65,247.7,39.91
REF_007,reference,230,7.019,39.91,35.6,248.6,40.31
REF_007,reference,231,7.01,42.24,35.65,252.4,40.35
REF_007,reference,232,7.006,40.57,35.58,252.9,40.63
REF_007,reference,233,7.012,42.5,35.63,251.1,40.58
REF_007,reference,234,7.032,41.52,35.62,253.0,40.92
REF_007,reference,235,7.018,42.05,35.57,253.5,41.24
REF_007,reference,236,7.022,42.67,35.61,258.4,41.4
REF_007,reference,237,7.016,41.84,35.6,257.9,41.37
REF_007,reference,238,7.006,42.84,35.58,256.8,41.49
REF_007,reference,239,7.027,40.76,35.61,259.2,41.84
REF_007,reference,240,7.003,42.72,35.61,257.1,42.1
REF_008,reference,0,7.102,41.84,36.79,96.9,0.0
REF_008,reference,1,7.107,41.59,36.78,98.6,0.0
REF_008,reference,2,7.115,43.58,36.87,94.7,0.0
REF_008,reference,3,7.103,42.51,36.84,97.6,0.0
REF_008,reference,4,7.086,44.49,36.8,96.7,0.0
REF_008,reference,5,7.099,44.82,36.83,98.6,0.0
REF_008,reference,6,7.113,44.05,36.85,102.7,0.0
REF_008,reference,7,7.084,43.08,36.84,100.2,0.0
REF_008,reference,8,7.093,46.35,36.79,101.4,0.0
REF_008,reference,9,7.09,45.01,36.9,101.3,0.0
REF_008,reference,10,7.091,44.58,36.87,105.3,0.0
REF_008,reference,11,7.09,45.7,36.83,99.6,0.0
REF_008,reference,12,7.096,45.55,36.83,104.7,0.0
REF_008,reference,13,7.086,46.04,36.85,106.1,0.0
REF_008,reference,14,7.095,44.43,36.81,106.0,0.0
REF_008,reference,15,7.082,45.14,36.85,109.2,0.0
REF_008,reference,16,7.079,43.83,36.8,110.5,0.0
REF_008,reference,17,7.075,45.18,36.84,107.4,0.0
REF_008,reference,18,7.064,44.48,36.81,113.5,0.0
REF_008,reference,19,7.08,44.56,36.81,109.0,0.0
REF_008,reference,20,7.093,44.05,36.89,113.8,0.0
REF_008,reference,21,7.079,43.8,36.84,112.9,0.0
REF_008,reference,22,7.079,43.14,36.85,112.7,0.0
REF_008,reference,23,7.069,44.31,36.78,113.6,0.0
REF_008,reference,24,7.069,44.74,36.82,114.8,4.38
REF_008,reference,25,7.078,42.99,36.85,115.9,4.09
REF_008,reference,26,7.085,43.79,36.85,114.9,4.77
REF_008,reference,27,7.08,43.64,36.78,116.6,4.65
REF_008,reference,28,7.073,43.27,36.85,116.5,4.65
REF_008,reference,29,7.066,42.05,36.85,116.5,4.93
REF_008,reference,30,7.066,42.27,36.88,117.7,4.98
REF_008,reference,31,7.057,42.76,36.82,117.8,5.51
REF_008,reference,32,7.05,41.77,36.77,119.5,5.45
REF_008,reference,33,7.052,44.73,36.81,121.4,5.81
REF_008,reference,34,7.06,44.04,36.81,121.5,6.14
REF_008,reference,35,7.057,43.88,36.86,124.8,6.06
REF_008,reference,36,7.046,42.32,36.76,119.1,6.3
REF_008,reference,37,7.057,42.79,36.83,123.6,6.33
REF_008,reference,38,7.053,44.41,36.88,123.4,6.66
REF_008,reference,39,7.045,46.15,36.84,125.1,7.29
REF_008,reference,40,7.051,44.15,36.87,125.5,7.2
REF_008,reference,41,7.05,45.52,36.79,124.6,7.23
REF_008,reference,42,7.047,44.54,36.79,125.6,7.36
REF_008,reference,43,7.058,45.02,36.88,124.7,7.63
REF_008,reference,44,7.035,45.97,36.84,127.2,7.85
REF_008,reference,45,7.033,44.69,36.84,123.9,7.95
REF_008,reference,46,7.048,44.35,36.81,128.3,8.28
REF_008,reference,47,7.048,45.92,36.84,127.5,8.24
REF_008,reference,48,7.05,44.66,36.81,127.2,8.42
REF_008,reference,49,7.041,45.29,36.88,128.0,8.81
REF_008,reference,50,7.038,43.62,36.92,128.5,8.76
REF_008,reference,51,7.044,45.0,36.86,131.0,9.23
REF_008,reference,52,7.04,43.77,36.82,134.3,9.31
REF_008,reference,53,7.055,43.54,36.76,131.7,9.22
REF_008,reference,54,7.039,42.91,36.79,129.4,9.7
REF_008,reference,55,7.04,42.0,36.89,131.6,9.61
REF_008,reference,56,7.06,41.99,36.81,132.0,10.15
REF_008,reference,57,7.038,41.22,36.83,130.0,10.2
REF_008,reference,58,7.043,41.93,36.86,129.8,10.7
REF_008,reference,59,7.043,40.6,36.89,132.0,10.77
REF_008,reference,60,7.043,39.18,36.83,133.7,10.63
REF_008,reference,61,7.039,38.67,36.83,130.4,10.67
REF_008,reference,62,7.037,38.31,36.84,132.2,11.05
REF_008,reference,63,7.036,39.89,36.82,134.5,11.17
REF_008,reference,64,7.03,38.22,36.82,134.1,11.81
REF_008,reference,65,7.036,39.17,36.85,136.5,11.72
REF_008,reference,66,7.049,38.87,36.85,132.7,12.04
REF_008,reference,67,7.042,38.59,36.9,138.8,12.05
REF_008,reference,68,7.034,38.92,36.85,133.4,12.25
REF_008,reference,69,7.038,38.67,36.88,133.0,12.46
REF_008,reference,70,7.023,36.38,36.81,136.4,12.81
REF_008,reference,71,7.028,38.35,36.86,135.3,12.88
REF_008,reference,72,7.037,39.03,36.82,137.4,12.86
REF_008,reference,73,7.04,40.12,36.85,137.8,13.45
REF_008,reference,74,7.022,40.3,36.86,138.1,13.34
REF_008,reference,75,7.024,38.01,36.84,137.6,13.5
REF_008,reference,76,7.044,38.99,36.91,140.1,13.33
REF_008,reference,77,7.027,38.19,36.88,139.5,14.04
REF_008,reference,78,7.04,40.83,36.88,142.1,14.14
REF_008,reference,79,7.027,40.58,36.86,140.8,14.33
REF_008,reference,80,7.027,40.19,36.89,140.2,14.44
REF_008,reference,81,7.022,40.17,36.8,139.7,14.6
REF_008,reference,82,7.031,41.24,36.88,142.5,14.81
REF_008,reference,83,7.034,41.18,36.81,141.5,15.12
REF_008,reference,84,7.014,41.18,36.82,142.0,15.34
REF_008,reference,85,7.019,40.63,36.86,145.5,15.39
REF_008,reference,86,7.029,39.96,36.88,142.7,15.75
REF_008,reference,87,7.02,40.8,36.81,148.1,15.79
REF_008,reference,88,7.017,40.76,36.83,146.9,15.91
REF_008,reference,89,7.028,39.85,36.84,147.3,16.2
REF_008,reference,90,7.029,39.58,36.84,146.6,16.15
REF_008,reference,91,7.016,40.62,36.87,150.0,16.57
REF_008,reference,92,7.021,40.88,36.94,149.6,16.49
REF_008,reference,93,7.009,38.78,36.85,149.4,16.75
REF_008,reference,94,7.011,39.0,36.82,151.5,16.79
REF_008,reference,95,7.019,39.33,36.8,149.4,17.25
REF_008,reference,96,7.018,39.28,36.83,150.3,17.71
REF_008,reference,97,7.009,38.34,36.81,151.9,17.63
REF_008,reference,98,7.011,40.16,36.85,154.9,17.93
REF_008,reference,99,7.008,38.92,36.85,155.2,18.37
REF_008,reference,100,7.02,38.97,36.83,157.7,18.27
REF_008,reference,101,7.0,39.95,36.9,155.6,18.28
REF_008,reference,102,7.007,38.23,36.82,158.7,18.48
REF_008,reference,103,7.0,38.61,36.84,158.6,18.76
REF_008,reference,104,7.018,37.81,36.86,158.2,18.85
REF_008,reference,105,7.0,38.86,36.87,161.1,19.05
REF_008,reference,106,7.014,38.03,36.88,161.3,19.47
REF_008,reference,107,7.027,40.09,36.85,161.4,19.66
REF_008,reference,108,7.027,40.14,36.87,163.3,19.44
REF_008,reference,109,6.999,39.92,36.82,164.0,19.75
REF_008,reference,110,7.016,40.43,36.87,164.8,19.99
REF_008,reference,111,7.005,41.51,36.87,165.4,20.34
REF_008,reference,112,7.003,40.4,36.89,165.0,20.6
REF_008,reference,113,7.012,41.89,36.79,168.0,21.02
REF_008,reference,114,7.022,42.7,36.81,167.6,20.73
REF_008,reference,115,7.017,41.12,36.87,168.2,20.92
REF_008,reference,116,7.007,43.49,36.76,170.3,21.26
REF_008,reference,117,7.018,41.98,36.86,172.7,21.26
REF_008,reference,118,6.994,43.57,36.87,172.8,21.52
REF_008,reference,119,7.006,43.05,36.82,172.6,21.67
REF_008,reference,120,7.005,45.4,35.83,173.4,21.52
REF_008,reference,121,7.012,43.57,35.81,176.2,22.12
REF_008,reference,122,7.01,43.36,35.83,172.5,22.26
REF_008,reference,123,7.011,44.94,35.83,178.2,22.66
REF_008,reference,124,7.01,44.6,35.82,175.1,22.66
REF_008,reference,125,7.012,43.78,35.82,176.6,22.65
REF_008,reference,126,7.016,45.41,35.83,178.8,22.99
REF_008,reference,127,7.013,43.37,35.83,183.7,22.9
REF_008,reference,128,7.01,44.06,35.9,183.8,23.22
REF_008,reference,129,7.015,44.33,35.83,183.2,23.68
REF_008,reference,130,7.019,45.31,35.85,183.5,23.73
REF_008,reference,131,7.008,45.55,35.82,181.0,24.09
REF_008,reference,132,7.012,45.24,35.82,184.8,23.84
REF_008,reference,133,7.022,44.06,35.79,184.5,24.29
REF_008,reference,134,7.004,42.07,35.79,184.9,24.44
REF_008,reference,135,7.027,44.16,35.8,187.1,24.84
REF_008,reference,136,7.002,44.87,35.85,186.9,24.98
REF_008,reference,137,7.011,44.55,35.87,189.6,25.16
REF_008,reference,138,7.006,43.81,35.79,186.1,25.48
REF_008,reference,139,7.031,42.4,35.82,189.9,25.38
REF_008,reference,140,7.01,42.88,35.8,189.1,25.82
REF_008,reference,141,7.01,44.82,35.83,190.5,25.65
REF_008,reference,142,7.012,42.14,35.87,192.2,25.83
REF_008,reference,143,7.016,42.39,35.83,190.7,26.29
REF_008,reference,144,7.013,44.13,35.84,193.2,26.14
REF_008,reference,145,7.015,43.13,35.88,193.3,26.63
REF_008,reference,146,6.988,42.65,35.85,193.2,26.75
REF_008,reference,147,7.017,44.96,35.82,194.0,27.08
REF_008,reference,148,7.017,44.26,35.85,195.1,27.1
REF_008,reference,149,7.026,43.75,35.82,194.7,27.3
REF_008,reference,150,7.028,43.31,35.85,196.4,27.55
REF_008,reference,151,7.017,46.04,35.86,196.5,27.56
REF_008,reference,152,7.025,44.54,35.8,196.5,27.74
REF_008,reference,153,7.01,45.82,35.85,200.3,28.1
REF_008,reference,154,7.025,45.54,35.84,199.0,28.21
REF_008,reference,155,7.015,44.5,35.86,198.2,28.34
REF_008,reference,156,7.01,44.56,35.87,199.5,28.57
REF_008,reference,157,7.019,46.15,35.86,198.2,29.01
REF_008,reference,158,7.032,46.14,35.83,199.5,28.89
REF_008,reference,159,7.023,43.41,35.87,200.1,29.07
REF_008,reference,160,7.033,45.24,35.81,199.1,29.07
REF_008,reference,161,7.016,44.54,35.8,202.0,29.51
REF_008,reference,162,7.03,43.61,35.74,201.0,29.8
REF_008,reference,163,7.017,44.4,35.84,201.7,30.01
REF_008,reference,164,7.025,42.82,35.82,201.7,30.09
REF_008,reference,165,7.025,43.21,35.85,207.4,30.4
REF_008,reference,166,7.029,42.59,35.78,202.3,30.55
REF_008,reference,167,7.026,42.45,35.82,200.6,30.79
REF_008,reference,168,7.018,42.39,35.85,201.7,30.96
REF_008,reference,169,7.031,41.22,35.81,205.6,31.23
REF_008,reference,170,7.038,42.88,35.85,206.8,31.16
REF_008,reference,171,7.02,41.6,35.82,204.2,31.17
REF_008,reference,172,7.01,42.24,35.84,207.5,31.65
REF_008,reference,173,7.029,40.29,35.86,207.1,31.86
REF_008,reference,174,7.023,39.61,35.87,206.0,32.16
REF_008,reference,175,7.024,41.13,35.84,206.3,32.3
REF_008,reference,176,7.03,38.96,35.82,207.4,32.59
REF_008,reference,177,7.022,39.02,35.83,208.8,32.57
REF_008,reference,178,7.024,39.52,35.86,208.5,32.7
REF_008,reference,179,7.025,37.79,35.81,207.3,32.64
REF_008,reference,180,7.038,39.22,35.84,208.5,33.08
REF_008,reference,181,7.026,39.04,35.83,212.1,33.14
REF_008,reference,182,7.016,39.56,35.84,209.9,33.44
REF_008,reference,183,7.017,39.26,35.81,211.3,33.6
REF_008,reference,184,7.028,39.64,35.79,211.3,33.85
REF_008,reference,185,7.017,38.59,35.86,211.3,33.95
REF_008,reference,186,7.014,38.1,35.87,211.6,34.29
REF_008,reference,187,7.032,40.62,35.79,213.2,33.92
REF_008,reference,188,7.032,37.87,35.85,213.4,34.55
REF_008,reference,189,7.024,38.11,35.87,213.3,34.88
REF_008,reference,190,7.029,39.88,35.86,212.4,35.17
REF_008,reference,191,7.028,40.89,35.83,214.5,35.18
REF_008,reference,192,7.032,39.91,35.81,214.4,35.51
REF_008,reference,193,7.032,40.7,35.84,214.6,35.47
REF_008,reference,194,7.006,38.43,35.85,219.7,35.63
REF_008,reference,195,7.025,39.73,35.84,213.9,35.9
REF_008,reference,196,7.031,38.71,35.84,218.3,36.0
REF_008,reference,197,7.024,40.88,35.81,216.2,36.07
REF_008,reference,198,7.027,39.03,35.85,218.3,36.29
